"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Castañeda J.A.","Castañeda, J.Alberto (57211867515)","57211867515","Relationship Between Customer Satisfaction and Loyalty on the Internet","2011","Journal of Business and Psychology","26","3","","371","383","62","10.1007/s10869-010-9196-z","https://www.scopus.com/pages/publications/79961207145?origin=resultslist","Purpose: Although the relationship between satisfaction and loyalty has been the focus of a good deal of research, the complex nature of that relationship continues to pose a good many unanswered questions. The present study proposes a four-way classification of the perspectives that tend to be taken by researchers on the said relationship. By theoretically and empirically reviewing these four approximations in an on-line context, the study aims to clarify the nature and strength of the relationship between these two variables. Methodology: The planned and finally compiled sample covers 400 cases, distributed evenly between the two outlets in operation on the website www.carrefour.es at the time of field work. Findings: The main conclusion is that the satisfaction-loyalty relationship is moderated by involvement and mediated by trust. Among the four approximations, the one that best explains this relationship is the one called 'moderating and mediating variables'. Implications: Companies must bear in mind that similar rates of satisfaction obtained for different customer sectors are not equally effective in generating customer loyalty. For individuals with high involvement, satisfaction makes a very good predictor of customer loyalty, whereas for those with low involvement the effect of satisfaction is far smaller. Value: The relationship between satisfaction and loyalty has been amply researched, but mainly with regard to the physical market. On-line transactions have certain unique dimensions, so it is hoped that the present study, by shifting the focus onto the electronic market, makes a useful contribution to the field. © 2010 Springer Science+Business Media, LLC.","E-commerce; Involvement; Loyalty; Satisfaction; Trust","","Article","Final","","Scopus","2-s2.0-79961207145"
"Pileliene L.; Grigaliunaite V.","Pileliene, Lina (56442735300); Grigaliunaite, Viktorija (56442732900)","56442735300; 56442732900","A model of website quality-based e-commerce satisfaction index","2016","Scientific Annals of Economics and Business","63","1","","29","54","2","10.1515/aicue-2016-0003","https://www.scopus.com/pages/publications/84997051822?origin=resultslist","In the contemporary highly competitive e-business market, organization's success depends on satisfaction and loyalty of its customers. Whereas the differentiation of the determinants and their impact on customer satisfaction in different countries exists, the research aims at developing a model of website quality-based e-commerce customer satisfaction index. While achieving the aim of the article, the analysis and synthesis of scientific literature is provided. Furthermore, quantitative research and the analysis of the research results by means of principle component analysis, structural equation modelling using partial least squares path modelling methodology, and Importance-Performance matrix are applied. As a research result, the model of website quality-based e-commerce customer satisfaction index is elaborated. Latter model indicates the factors, which are worth investments in order to gain customer satisfaction and loyalty. As a result, not profitable investments might be avoided, which could contribute to the growing competitiveness of e-business.","Customer satisfaction; E-commerce; Structural equation modelling; Website quality","","Article","Final","","Scopus","2-s2.0-84997051822"
"Zhang X.; Prybutok V.R.","Zhang, Xiaoni (55067544700); Prybutok, Victor R. (7004907736)","55067544700; 7004907736","An empirical study of online shopping: A service perspective","2004","International Journal of Services Technology and Management","5","1","","1","13","24","10.1504/IJSTM.2004.004022","https://www.scopus.com/pages/publications/2142822226?origin=resultslist","This paper employs the Technology Acceptance Model and the Theory of Reasoned Action to better address consumers' online behaviour, and investigates the appropriateness of several hypotheses. We propose including web design, risk and perceived service quality in the TAM model in an effort to adapt it to an online shopping environment. A survey was developed and structural equation modelling was used to validate the research models. A revised model suggesting additional paths from service to web design and from service to perceived usefulness of online shopping is proposed and tested. The findings support the importance of service in an online shopping environment. Service affects not only customer loyalty, but also perceived usefulness of online shopping. As a result, e-commerce sites should consider service when being designed.","Attitude; E-commerce; Ease of use; Loyalty; Perceived service quality; Risk; TAM; Usefulness","Customer satisfaction; Electronic communities; Human computer interaction; Information technology; Marketing; Online systems; Quality of service; Risks; Telecommunication services; World Wide Web; Attitude; Ease of use; Interactive websites; Loyalty; Perceived service quality; TAM; Technology acceptance model; Electronic commerce","Article","Final","","Scopus","2-s2.0-2142822226"
"Chang D.; Keil H.","Chang, Daphne (15018984800); Keil, Helen (36488125400)","15018984800; 36488125400","Need another toolbar for your toolbox?","2006","Searcher:Magazine for Database Professionals","14","9","","39","43","1","","https://www.scopus.com/pages/publications/33750032072?origin=resultslist","The use of toolbar, a web browser tool with a row of push buttons, is discussed. Many Internet search engines, ISPs and e-commerce sites have come up with their own version of the toolbar and these toolbars are mainly used as marketing channels to develop customer loyalty. The faculty, staff and students of the Graduate School of Business (GSB), at Stanford University, designed a toolbar specifically for the primary customers of the library. A toolbar is a great way to bring resources to their customers for libraries and to develop and maintain customer loyalty and a library toolbar, prominently displayed in a browser, provides a constant reminder to customers of library resources. Interesting features for a library toolbar might include highlighting search terms on a Web page, storing search histories, receiving RSS feeds, displaying real-time stock quotes and protecting users against Ohishing scams, downloading unwanted files, spams, viruses.","","Computer aided software engineering; Customer satisfaction; Electronic commerce; Information technology; Search engines; Websites; Customer loyalty; Push buttons; Real-time stock quotes; Toolbars; Web browsers","Article","Final","","Scopus","2-s2.0-33750032072"
"Heidari P.; Aghighi A.; Moradi M.","Heidari, Paria (57204903035); Aghighi, Alireza (57204898312); Moradi, Morteza (27067814700)","57204903035; 57204898312; 27067814700","Effect of social mobile commerce on apple brand loyalty; [Efecto del comercio móvil social en la lealtad de la marca Apple]","2018","Opcion","34","Special Issue 14","","179","216","0","","https://www.scopus.com/pages/publications/85057759855?origin=resultslist","The purpose of this study is to examine the effect of mobile social commerce on brand loyalty among Apple brand customers in the Tehran’s Paitakht Complex. Data collection method was a researcher-made questionnaire (Likert scale) and validated by Alpha test. We concluded that the emphasis on customer expectations of up to 45% is predictive of perceived usefulness and up to 39% has the predictability of customer satisfaction, and a significant and positive relationship with both of them. Finally, it can be concluded that mobile social commerce is effective on brand loyalty in customers. © 2018, Universidad del Zulia. All rights reserved.","Apple; Brand; Loyalty; Social commerce","","Article","Final","","Scopus","2-s2.0-85057759855"
"Xu J.; Liu Z.","Xu, Jian (57861110600); Liu, Zilong (56101682800)","57861110600; 56101682800","Study of online stickiness: Its antecedents and effect on repurchase intention","2010","IC4E 2010 - 2010 International Conference on e-Education, e-Business, e-Management and e-Learning","","","5432372","116","120","42","10.1109/IC4E.2010.42","https://www.scopus.com/pages/publications/77952138749?origin=resultslist","Because online consumers can easily switch to other e-commerce sites, their online loyalty is generally not high. How to attract the attention of online consumers and make them stick with the website has become a big challenge for ecommerce companies. In this paper, the antecedents of online stickiness and its effect on repurchase intention was examined from the view of website design. Structural equation model was used to reveal the relationships with a survey of 351 online consumers. The results show that: online stickiness, online satisfaction, and online trust significantly positively affect repurchase intention. Perceived content value, perceived context value, perceived infrastructure value significantly positively affects online stickiness via online satisfaction. The theoretical and practical implications of these findings are discussed. © 2010 IEEE.","Online satisfaction; Online sitckness; Online trust; Perceived website value; Repurchase intention","E-learning; Websites; E-Commerce; E-commerce sites; Online consumers; Online satisfaction; Online trust; Repurchase intention; Structural equation models; Web site design; Electronic commerce","Conference paper","Final","","Scopus","2-s2.0-77952138749"
"Shan M.-Y.; Zhou X.-L.; Zhang R.-L.","Shan, Mi-Yuan (9734659200); Zhou, Xue-Lin (55982354800); Zhang, Ren-Long (55961037000)","9734659200; 55982354800; 55961037000","The research on scheduling model of online service in electronic commerce: Perspective of the service profit chain","2013","19th International Conference on Industrial Engineering and Engineering Management: Management System Innovation","","","","1213","1223","0","10.1007/978-3-642-38427-1_128","https://www.scopus.com/pages/publications/84891501349?origin=resultslist","The emergence of electronic commerce (e-commerce) has changed the consumption concept of customers. They usually pay more attention to the customer service quality of Network platform apart from the convenience and risk of shopping environment. With the characteristics of virtuality and information sharing under the e-commerce environment, buyers and sellers cannot contact face to face. It makes enterprises a lot of difficulties such as low customer satisfaction, lack of loyalty and weak profitability following the communication barrier. This paper first applies the theory of Service Profit Chain (SPC) to solve the problem of online service scheduling in e-commerce and establishes a mathematical model in which the whole customers' service value can be maximized. Then via numerical test, we verified the effectiveness and feasibility of the model. The results show that this research has good practicability and generalization for improving customer satisfaction in e-commerce. © 2013 Springer-Verlag Berlin Heidelberg.","Electronic commerce; Online service; Scheduling model; Service profit chain; Service value","Electronic commerce; Profitability; Sales; Scheduling; Buyers and sellers; Communication barriers; Customer services; Information sharing; On-line service; Scheduling models; Service profit chains; Service values; Customer satisfaction","Conference paper","Final","","Scopus","2-s2.0-84891501349"
"Dutta S.; Chauhan R.K.; Chauhan K.","Dutta, Sabyasachi (57201655253); Chauhan, Ram Kumar (57201661609); Chauhan, Kavita (53979339200)","57201655253; 57201661609; 53979339200","Factors affecting customer satisfaction of online travel agencies in India","2017","Tourism and Hospitality Management","23","2","","267","277","27","10.20867/thm.23.2.3","https://www.scopus.com/pages/publications/85045572110?origin=resultslist","Purpose - The purpose of this paper is to identify the factors affecting customer satisfaction for online travel agencies in India. It will help guide existing online travel agencies and future entrants to have an in-depth understanding of customer satisfaction and customer loyalty in their domain. It will also help to improve their business operations and investment focus, which in turn will lead to greater customer satisfaction and loyalty. Design - This paper defines the concept of customer satisfaction. It helps to understand the antecedents and consequences of customer satisfaction with a focus on the online travel agencies and their correlation to each other. Methodology - Based on extensive literature review, the author proposes a model to identify the factors affecting customer satisfaction. This research follows an online survey method. The proposed hypotheses of the model are tested using structural equation modeling. The Cronbach Alpha approach is used to check the reliability of the data collected. Approach - The research sample consists of customers who have used online travel agencies in India, the number of respondents amounted to 384 customers. Findings - This research confirms six proposed hypotheses. Hence, this research clearly contributes to the development of the theory and concept of customer satisfaction for online travel agencies in India. It also helps managers to channelize their investments in a scientific manner to variables which are impacting the customer satisfaction the most. Originality - This is for the first time a researcher has considered identifying and analyzing the factors affecting customer satisfaction for the online travel agency industry. Additionally, no researcher has conducted any academic research for online travel agencies in India. © 2017 University of Rijeka. All rights reserved.","Customer loyalty; Customer satisfaction; E-commerce; Indian travel market; Online travel agencies","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85045572110"
"Peng R.; Xiong L.; Yang Z.","Peng, Runhua (43261766500); Xiong, Li (55557886500); Yang, Zhenqing (56171411600)","43261766500; 55557886500; 56171411600","An empirical study of service quality and tourist loyalty in the tourism mobile commerce","2011","2011 International Conference on E-Business and E-Government, ICEE2011 - Proceedings","","","5881730","1062","1065","1","10.1109/ICEBEG.2011.5881730","https://www.scopus.com/pages/publications/79960397976?origin=resultslist","While the importance of tourist loyalty has been recognized by academic researchers for at least four decades, adequate tourist loyalty models have not been developed or validated. This study presents a tourist loyalty model of tourism mobile commerce and explores the relationship of service quality, tourist satisfaction, tourist trust and tourist loyalty. The structural model was tested on a sample of 291 tourists at Guilin in China. The empirical validation of the conceptual model supports the research hypotheses. Technology quality and function quality affect the tourist satisfaction, which positively relates to tourists' attitude loyalty as well as tourists' behavior loyalty. The link between tourist satisfaction and tourist trust was also confirmed. These research findings contribute to a better understanding of how tourist satisfaction affect tourist loyalty, and this study offered an approach to help improve service quality toward tourist loyalty. © 2011 IEEE.","attitude loyalty; behavior loyalty; function quality; technology quality; tourist satisfaction; tourist trust","Electronic commerce; Government data processing; Model structures; Research; attitude loyalty; behavior loyalty; Conceptual model; Empirical studies; Empirical validation; Mobile Commerce; Service Quality; Structural models; tourist satisfaction; tourist trust; Quality of service","Conference paper","Final","","Scopus","2-s2.0-79960397976"
"Chu H.","Chu, Hsunchi (30467546300)","30467546300","A conceptual model of consumer satisfaction with online resale outcomes and product performance","2009","ICE-B 2009 - International Conference on e-Business, Proceedings","","","","191","195","0","","https://www.scopus.com/pages/publications/74549162733?origin=resultslist","Consumer online resale is soaring and becoming a major venue for transactions related to second-hand goods. Previous studies on consumer satisfaction have focused on perceived product performance or quality, but in the extension of consumer behaviour from purchase to resale, consumer satisfaction and repurchase intentions may also be determined by the resale outcome, rather than being limited to product performance. Through consumer interviews conducted in Taiwan and China, this study aims to build a model consisting of consumer satisfaction from both product performance and online resale results. The model illustrates the antecedents of consumer resale satisfaction, and its relationships with product performance satisfaction and the holistic consumer satisfaction. Propositions related to these concepts are also developed for discussion and further study.","C2C e-commerce; Consumer online resale; Consumer satisfaction","Electronic commerce; Multi agent systems; Conceptual model; Consumer behaviour; E-Commerce; Product performance; Repurchase intention; Sales","Conference paper","Final","","Scopus","2-s2.0-74549162733"
"Huang Y.-K.; Feng C.-M.","Huang, Yu-Kai (15059893900); Feng, Cheng-Min (7402911403)","15059893900; 7402911403","A catastrophe model for developing loyalty strategies: A case study on choice behaviour of pick-up point for online shopping","2009","International Journal of Services Operations and Informatics","4","2","","107","122","9","10.1504/IJSOI.2009.023417","https://www.scopus.com/pages/publications/61849131569?origin=resultslist","Convenience stores in Taiwan have had remarkable successes with retailing delivery services by integrating e-commerce and logistics systems to form a new retail delivery model: 'On-line shopping with pick-ups at convenience stores'. Though ingenious, intensified competition and increasingly complex customer behaviour, it has become increasingly difficult for marketing practitioners to maintain customer loyalty. To help solve this problem, this study explores the relationships between the service quality and switching cost on choice behaviour using a catastrophe model. It also applies general multivariate methodology for estimating catastrophe model II to actual market data to demonstrate the model's use in choice behaviour. The present analysis shows that, service quality and switching cost are the two major factors that influence choice behaviour, and that a catastrophe phenomenon can occur with a high switching cost. Copyright © 2009, Inderscience Publishers.","Catastrophe mode; Choice behaviour; Loyalty; Online shopping","Disasters; Electronic commerce; Pickups; Quality of service; Retail stores; Sales; Catastrophe mode; Catastrophe model; Choice behaviour; Convenience stores; Customer behaviour; Customer loyalty; Loyalty; Online shopping; Cost benefit analysis","Article","Final","","Scopus","2-s2.0-61849131569"
"Hamidi H.; Moradi S.","Hamidi, Hodjat (55405371700); Moradi, Saba (57195137514)","55405371700; 57195137514","Analysis of consideration of security parameters by vendors on trust and customer satisfaction in E-commerce","2017","Journal of Global Information Management","25","4","","32","45","32","10.4018/JGIM.2017100103","https://www.scopus.com/pages/publications/85025621964?origin=resultslist","Exchanges in electronic market accomplishes through electronic channels. An electronic market is a meeting point for both the shoppers and the sellers. This article aims for the impact of cultural and security orientation on the customer perception of the seller's ethics regarding the customers' loyalty. A heuristic method is applied to examine dimensions of customer perception of seller ethics. The research community is selected out of a large group of sale experts and directly through electronic survey platform in electronic markets. According to the article findings, electronic customers are of high tendency to better understand the electronic seller's ethics, and the customer's higher perception of electronic sellers increases the shopping. On-time and correct electronic seller's responses affect positively on the customers' loyalty. The consumer loyalty regarding the ethics of electronic retailer's scale is greater completeness to evaluate consumer perceptions of e-retailers' ethics than scales using a one-dimensional approach. This study further examines both individualism and collectivism at the individual level, which is rare in the existing literature. Copyright © 2017, IGI Global.","Customer Satisfaction; Electronic Retailers; Online Consumer Behavior; Trust","Commerce; Consumer behavior; Electronic commerce; Heuristic methods; Philosophical aspects; Sales; Customer perceptions; Electronic channels; Electronic customers; Electronic Retailers; One-dimensional approach; Online consumer behavior; Research communities; Trust; Customer satisfaction","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85025621964"
"Pizzutti C.; Fernandes D.","Pizzutti, Cristiane (24079561900); Fernandes, Daniel (35213245400)","24079561900; 35213245400","Effect of recovery efforts on consumer trust and loyalty in e-tail: A contingency model","2010","International Journal of Electronic Commerce","14","4","","127","160","80","10.2753/JEC1086-4415140405","https://www.scopus.com/pages/publications/77954548755?origin=resultslist","Customer complaints are endemic in e-tail. How they are handled by the seller is vital to its recovery from the problem and its continuing success. Investigation of the moderating roles of the contingency variables of familiarity, quality of prior experiences, and failure types extends the theoretical framework of retailer recovery efforts to the on-line purchasing environment. Based on survey data from 3,206 on-line consumers, the study makes several significant findings: (1) the interactional aspects of an e-tailer's recovery efforts improve consumer perceptions of the recovery process; (2) recovery efforts are essential for building and maintaining long-lasting relationships with customers but do not affect their overall view of e-commerce; (3) a history of positive e-commerce experience will diminish the negative impact on consumer trust of a new purchasing experience with unsatisfactory complaint handling; (4) familiarity has a positive effect on the relationship between trust and loyalty and diminishes the effect on trust of dis/satisfaction with complaint handling; and (5) conditional to the type of failure, dimensions of perceived fairness have variable impacts on consumer satisfaction with complaint handling. © 2010 M.E. Sharpe, Inc.","Consumer trust; Internet purchasing; loyalty; recovery efforts","","Article","Final","","Scopus","2-s2.0-77954548755"
"Afsar A.; Nasiri Z.; Zadeh M.O.","Afsar, Amir (23033101700); Nasiri, Zeinab (57190140120); Zadeh, Mahboubeh Ostad (56004843200)","23033101700; 57190140120; 56004843200","E-loyalty model in e-commerce","2013","Mediterranean Journal of Social Sciences","4","9","","547","553","18","10.5901/mjss.2013.v4n9p547","https://www.scopus.com/pages/publications/84892536898?origin=resultslist","Companies based on Internet should remain competitive. One of ways of modified competitive advantage is the attraction of most customers and the increase of customer retention. In emerging commercial competitions, customer loyalty is an important characteristic for obtaining the continuation of competitive advantage. The purpose of this research is to show a theoretical model for the identification of effective factors on e-loyalty and to improve e-commerce toward the advancement of customers and sellers purposes. E-loyalty process is divided in to three phases that include cognitive, effectiveness and action in this model. Seven selected components of this research are: demographic characteristics, web site and technology, sales promotion, products level offered to customer, e-security and e-trust, e-satisfaction and e-loyalty. Case study of this research was performed in Sepahan Cement Company of Isfahan with about 115 questionnaires. Data analysis was performed by the Structural Equation Model (SEM) and LISREL software. The results of this research show that demographic characteristics of the customers and e-security and e-trust are effective factors on e-loyalty.","E-commerce; E-loyalty; Structural equation model","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84892536898"
"Luo H.; Han X.; Yu Y.; Wang S.","Luo, Hanyang (26321798000); Han, Xinwei (56975690500); Yu, Yanan (57191094589); Wang, Shunyu (56975568900)","26321798000; 56975690500; 57191094589; 56975568900","An empirical study on the effect of consumer complaints handling on consumer loyalty","2016","2016 13th International Conference on Service Systems and Service Management, ICSSSM  2016","","","7538537","","","3","10.1109/ICSSSM.2016.7538537","https://www.scopus.com/pages/publications/84986616805?origin=resultslist","Timely and effectively handling of customer complaints, can not only eliminate customer dissatisfaction, but also increase customer satisfaction with and loyalty to the enterprise. Thus, exploring the influence mechanism of complaints handling is significant for both consumers and companies in e-commerce. This study constructs a research model, and puts forward some research hypotheses. The results show that customer complaints handling has a significant positive impact on customer satisfaction and cognitive loyalty. However, it has negative influence on affective and behavioral loyalty. Consumer satisfaction significantly affects cognitive loyalty and affective loyalty, but it has no significant impact on intentional and behavioral intention. At last the research find that four types of loyalty are gradually progressive and the relationship is positively significant. © 2016 IEEE.","consumer complaints handling; consumer loyalty; consumer satisfication; e-commerce","Commerce; Electronic commerce; Sales; Behavioral intention; Consumer complaints; Consumer loyalty; Consumer satisfactions; consumer satisfication; Customer complaints; Customer dissatisfaction; Influence mechanism; Customer satisfaction","Conference paper","Final","","Scopus","2-s2.0-84986616805"
"Dar I.A.; Joshi M.C.; Bali N.","Dar, Ishaq Ahmad (57190286972); Joshi, Mahesh Chandra (56970519300); Bali, Neelam (57190273455)","57190286972; 56970519300; 57190273455","Era of applications and websites: Effect of information technology on satisfaction and loyalty of customers in hotel industry","2016","International Journal of Applied Business and Economic Research","14","4","","2519","2532","2","","https://www.scopus.com/pages/publications/84978804193?origin=resultslist","Information Technology sector has seen big boom and many new sectors have emerged while some traditional sectors declined. E-commerce has emerged as one of the important sector in contemporary world. Numerous websites and applications have been launched for customer convenience. In hotel industry many e-commerce companies have invested. These investments have changed the entire hotel industry and changed the way we book the hotels and plan our vacations. Therefore, it is important to study how these information technology innovations have changed the customer satisfaction and customer loyalty. Present study will contribute in the area by focusing on this emerging concept. Researcher has invested 500 hotel customers about customer satisfaction and loyalty using standardized questionnaire. These customers have been investigated from Doaba region of Punjab. Researcher has used regression analysis to study the effect of Information technology on Customer satisfaction and customer loyalty. It is found that the Information technology has Positive effect on customer satisfaction. However, customer loyalty has been affected negatively by Information technology. Possible reason could be more offers on applications and websites.","Hotel industry; Information technology; Loyalty; Satisfaction","","Article","Final","","Scopus","2-s2.0-84978804193"
"Deli C.","Deli, Cheng (52263485300)","52263485300","The research of personalization e-commerce model based on data mining","2011","International Conference on Management and Service Science, MASS 2011","","","5999061","","","1","10.1109/ICMS.2011.5999061","https://www.scopus.com/pages/publications/80052894339?origin=resultslist","with the development of supply chain and logistic, the commodity classification and amount provided by E-commerce system rise increasingly. The traditional web-centered searching commerce model has become the bottleneck hindering value-adding of e-commerce enterprises, while personalized e-commerce system is one effective way to solve this problem. Incorporating the demand for personalized e-commerce system and data mining technology, this paper explores personalized e-commerce model based on data mining. The practice proves that this model can realize one-to -one service for the customer provided by e-commerce system, shorten the shopping time of customers, maximize the attractions for customers and increase the loyalty of clients. © 2011 IEEE.","Data mining; E-commerce; Model design; Personalization","Customer satisfaction; Data mining; Electronic commerce; Management science; Research and development management; Sales; Supply chain management; Supply chains; User interfaces; Data mining technology; E-commerce model; E-commerce systems; Model design; Personalizations; Information management","Conference paper","Final","","Scopus","2-s2.0-80052894339"
"Gottwald D.; Svadlenka L.; Pavlisova H.","Gottwald, Dalibor (57192996301); Svadlenka, Libor (26322051800); Pavlisova, Hana (57193001311)","57192996301; 26322051800; 57193001311","Customer capital as a key factor of E-commerce market development","2016","Communications - Scientific Letters of the University of Žilina","18","3","","28","33","0","","https://www.scopus.com/pages/publications/85009929209?origin=resultslist","The importance of customer satisfaction has always been crucial to development of every single market in general. E-commerce market has gained importance during the last few years - especially in terms of annual turnover of e-commerce market. This trend is the result of changes in customer behavior. Increasing customer loyalty is one of the keys to business success. Active customer policy is necessary for the development of the market in individual states. The central point of the issue is to find concrete social constructs which can explain customer behavior in recent years. The main objective of the research is to define the area of selected variables which can be regarded as crucial in the process of predicting development of e-commerce market. By using Theory of Planned Behavior (TPB), the dependence of development of e-commerce market on customer capital has been confirmed.","B2C market; Communication; Customer capital; E-commerce","","Article","Final","","Scopus","2-s2.0-85009929209"
"Li B.; Zhu M.; Jiang Y.; Li Z.","Li, Bo (57188573976); Zhu, Mengyan (56658935700); Jiang, Yushan (56658877200); Li, Zhenhong (57199421818)","57188573976; 56658935700; 56658877200; 57199421818","Pricing policies of a competitive dual-channel green supply chain","2016","Journal of Cleaner Production","112","","","2029","2042","542","10.1016/j.jclepro.2015.05.017","https://www.scopus.com/pages/publications/84953211201?origin=resultslist","This study examines a dual-channel supply chain in which the manufacturer makes green products for the environmental conscious. We discuss the pricing and greening strategies for the chain members in both centralized and decentralized cases using the Stackelberg game model under a consistent pricing strategy. Furthermore, we compare the results of the single channel and dual-channel supply chains. We obtain that when the greening cost is greater than a threshold, the manufacturer does not open direct channel. However, when the degree of customer loyalty to the retail channel and the greening cost satisfy certain conditions, the dual-channel green supply chain does exist. Interestingly, we find that the retail price in the centralized green supply chain is higher than that in the decentralized supply chain, which contrasts with the result of 'double marginalization'. We also propose a contract to coordinate the decentralized dual-channel green supply chain. Finally, extensions of consistent pricing strategy are discussed and different results are achieved. Our main contributions are that we introduce e-commerce into green supply chain management and obtain pricing and greening strategies for chain members. © 2015 Elsevier Ltd. All rights reserved.","Channel coordination; Dual-channel supply chain; e-commerce; Green products; Pricing policies","Commerce; Customer satisfaction; Electronic commerce; Manufacture; Sales; Supply chain management; Supply chains; Channel coordination; Decentralized supply chains; Double marginalization; Dual channel supply chain; Green products; Green supply chain; Green supply chain management; Pricing policy; Costs","Article","Final","","Scopus","2-s2.0-84953211201"
"Liu Z.; Xu J.","Liu, Zilong (56101682800); Xu, Jian (57861110600)","56101682800; 57861110600","Study on the effects of virtual community involvement on online stickiness and repurchase intention","2010","IC4E 2010 - 2010 International Conference on e-Education, e-Business, e-Management and e-Learning","","","5432380","79","83","1","10.1109/IC4E.2010.10","https://www.scopus.com/pages/publications/77952220952?origin=resultslist","As the penetration of Internet into the lifestyle, virtual community has become an important communication approach, and attracted the attentions of e-commerce sites. But so far, the relationships among virtual community involvement, online stickiness and repurchase intention have not yet been studied deeply. In this paper, structural equation modeling analysis method was used to reveal the relationships. The results show that: virtual community involvement significantly positively affects online stickiness and online customer satisfaction, but dose not significantly affects online customer trust. Online customer satisfaction, online stickiness and online customer trust have significant positive effects on repurchase intention. This study might help e-commerce sites to improve online stickiness and foster repurchase intention. © 2010 IEEE.","Online satisfaction; Online stickiness; Repurchase intention; Virtual community involvement","E-learning; Electronic commerce; Sales; Virtual reality; E-commerce sites; Online customers; Positive effects; Repurchase intention; Structural equation modeling; Virtual community; Customer satisfaction","Conference paper","Final","","Scopus","2-s2.0-77952220952"
"Dong D.-H.; Liu S.-N.; Jin Y.-F.; Qi H.","Dong, Da-Hai (23389256900); Liu, Sheng-Nan (36668952500); Jin, Yu-Fang (35731125300); Qi, Hui (36669339000)","23389256900; 36668952500; 35731125300; 36669339000","An empirical research on e-commerce customer website loyalty","2010","2010 International Conference on Management and Service Science, MASS 2010","","","5576771","","","2","10.1109/ICMSS.2010.5576771","https://www.scopus.com/pages/publications/78649439558?origin=resultslist","Customer satisfaction was the basic of building longtern buyer-seller relationship, and customer loyalty was the key ways for firm's payoff and developing. As the internets became a media of building buyer-seller relationship, customer's satisfaction on product or service turn around website satisfaction, and their loyalty represent directly on website loyalty. Moreover the technology readiness of customer made great moderating effects through the whole process. Based on the researches home and abroad, this study analyzed e-commerce website quality effects on website satisfaction and website loyalty. The results showed that website quality consisted of website ease of use, website content, website security and website interaction; The website ease of use, website security and website interaction were direct antecedents of website satisfaction; And the website security took the strongest effects on customer's website satisfaction. Website content made no significant effect on customer's website satisfaction. Customer's website satisfaction made a significant effect on customer's website loyalty; Furthermore, the technology readiness of customer made great moderating effects on website quality and website satisfaction as well as website satisfaction and website loyalty. © 2010 IEEE.","E-commerce; Relationship marketing; Technology readiness; Website loyalty; Website quality","Electronic commerce; Management science; Sales; Technology; Buyer-seller relationships; Customer loyalty; E-Commerce; Ease of use; Empirical research; Moderating effect; Relationship marketing; Technology readiness; Turn-arounds; Web site contents; Website quality; Whole process; Customer satisfaction","Conference paper","Final","","Scopus","2-s2.0-78649439558"
"Ribbink D.; Streukens S.; Van Riel A.C.R.; Liljander V.","Ribbink, Dina (8373213400); Streukens, Sandra (6506978555); Van Riel, Allard C.R. (6602685366); Liljander, Veronica (6507633369)","8373213400; 6506978555; 6602685366; 6507633369","Comfort your online customer: Quality, trust and loyalty on the internet","2004","Managing Service Quality: An International Journal","14","6","","446","456","636","10.1108/09604520410569784","https://www.scopus.com/pages/publications/84992996368?origin=resultslist","In e-commerce, loyal customers are considered extremely valuable. Loyalty is generally attributed to satisfaction with the quality of service. Since online transactions involve many uncertainties for the customer, trust is a condition for exchange. Trust in the electronic medium – here called “e-trust” – is believed to increase online customer loyalty, but empirical confirmations are scarce. The present study empirically investigates the roles of service quality, satisfaction and trust in an e-commerce context. In the study, e-trust is found to directly affect loyalty. The e-service quality dimension of assurance, i.e. trusting the merchant, influences loyalty via e-trust and e-satisfaction. Other e-quality dimensions, such as ease of use, e-scape, responsiveness, and customization influence e-loyalty mainly indirectly, via satisfaction. Managerial implications and suggestions for further research are provided. © 2004, Emerald Group Publishing Limited","Customer loyalty; Customer satisfaction; Customer services quality; Electronic commerce; Trust","","Article","Final","","Scopus","2-s2.0-84992996368"
